payment_id,order_id,payment_method,amount,payment_date
PAY69513,ORD25393,Cash,46.11,2024-12-19 12:14:09
PAY69514,ORD42437,UPI,6.15,2025-06-23 09:37:16
PAY69515,ORD10804,Credit Card,39.35,2025-01-25 16:14:35
PAY69516,ORD22991,Net Banking,37.64,2025-04-22 09:04:03
PAY69517,ORD43867,Cash,38.28,2024-08-08 21:59:59
PAY69518,ORD57162,Credit Card,35.28,2025-05-14 10:49:43
PAY69519,ORD24663,Credit Card,37.87,2025-05-16 14:31:52
PAY69520,ORD27093,Credit Card,10.24,2025-06-25 16:45:52
PAY69521,ORD43079,Credit Card,7.21,2025-03-10 23:51:25
PAY69522,ORD12792,Net Banking,31.31,2024-09-11 21:18:48
PAY69523,ORD47927,Cash,45.64,2025-03-31 16:02:58
PAY69524,ORD51734,UPI,27.4,2024-09-22 19:06:28
PAY69525,ORD44729,Debit Card,46.05,2024-07-25 10:19:08
PAY69526,ORD49798,UPI,38.35,2025-03-30 15:46:31
PAY69527,ORD32815,Net Banking,32.94,2025-01-05 11:56:12
PAY69528,ORD24060,Credit Card,18.5,2025-02-21 03:43:08
PAY69529,ORD49989,UPI,7.48,2024-08-03 08:31:13
PAY69530,ORD42086,Net Banking,45.71,2025-01-16 12:30:02
PAY69531,ORD33676,UPI,40.22,2025-01-05 02:49:33
PAY69532,ORD54315,Cash,19.79,2024-08-24 12:43:44
PAY69533,ORD29104,Debit Card,42.2,2024-07-27 09:36:12
PAY69534,ORD32138,UPI,42.57,2024-09-13 01:05:27
PAY69535,ORD50388,Cash,29.36,2025-01-12 19:00:00
PAY69536,ORD30174,Cash,30.5,2025-02-12 16:55:15
PAY69537,ORD52480,Cash,21.66,2025-01-07 19:53:18
PAY69538,ORD26384,Net Banking,29.91,2025-06-16 22:12:38
PAY69539,ORD29032,UPI,25.15,2024-07-16 03:53:29
PAY69540,ORD35914,Debit Card,24.78,2024-09-15 15:48:21
PAY69541,ORD10907,Debit Card,36.94,2024-12-28 12:49:23
PAY69542,ORD12132,Debit Card,7.58,2025-05-27 09:39:19
PAY69543,ORD20714,Debit Card,11.12,2024-07-31 09:06:00
PAY69544,ORD45701,Net Banking,29.72,2025-06-22 23:21:15
PAY69545,ORD53628,Debit Card,39.58,2024-08-14 19:24:22
PAY69546,ORD15218,Credit Card,24.12,2024-08-31 19:46:15
PAY69547,ORD56327,Cash,23.36,2024-10-20 18:12:17
PAY69548,ORD30816,Credit Card,29.92,2024-10-10 09:59:47
PAY69549,ORD25980,UPI,5.61,2024-10-09 13:17:07
PAY69550,ORD25674,Net Banking,11.24,2024-09-29 03:34:14
PAY69551,ORD39002,Credit Card,35.11,2025-06-06 18:25:02
PAY69552,ORD38582,Cash,36.07,2024-12-19 19:45:32
PAY69553,ORD41862,Net Banking,19.35,2024-11-06 06:28:59
PAY69554,ORD58958,Credit Card,30.96,2025-02-28 13:08:38
PAY69555,ORD50921,Net Banking,29.55,2024-12-18 18:49:28
PAY69556,ORD18865,Debit Card,18.89,2024-07-12 02:00:43
PAY69557,ORD55023,Debit Card,19.99,2025-04-20 12:19:40
PAY69558,ORD43652,UPI,44.03,2024-11-19 04:37:19
PAY69559,ORD50904,Cash,8.37,2024-12-25 02:43:47
PAY69560,ORD59430,UPI,16.91,2024-07-17 01:20:35
PAY69561,ORD42860,Credit Card,41.84,2025-02-13 18:38:02
PAY69562,ORD23159,Cash,8.6,2025-04-24 05:32:19
PAY69563,ORD30444,UPI,28.1,2024-12-26 14:26:47
PAY69564,ORD39909,Net Banking,9.57,2024-10-02 08:03:53
PAY69565,ORD43929,Credit Card,6.67,2024-07-02 17:31:22
PAY69566,ORD21508,Cash,42.86,2024-10-30 04:58:37
PAY69567,ORD43767,Cash,41.0,2024-07-25 06:14:31
PAY69568,ORD43064,Credit Card,26.14,2024-10-04 23:52:46
PAY69569,ORD53769,Credit Card,12.65,2025-06-24 16:40:38
PAY69570,ORD50835,Debit Card,26.91,2024-10-04 10:54:55
PAY69571,ORD50888,Net Banking,5.69,2024-08-09 22:27:45
PAY69572,ORD47885,Credit Card,10.25,2024-07-05 14:40:03
PAY69573,ORD27277,Credit Card,27.98,2025-01-15 18:40:16
PAY69574,ORD34807,Debit Card,14.93,2025-02-06 07:24:29
PAY69575,ORD58170,Net Banking,6.97,2024-12-08 08:46:47
PAY69576,ORD27459,UPI,48.76,2025-06-08 08:15:49
PAY69577,ORD47505,UPI,37.13,2025-01-21 21:21:29
PAY69578,ORD41608,UPI,48.6,2024-08-28 03:03:03
PAY69579,ORD29173,Credit Card,10.45,2024-07-21 07:52:37
PAY69580,ORD50219,Debit Card,13.8,2025-02-11 23:13:10
PAY69581,ORD52059,UPI,43.82,2024-11-04 21:18:09
PAY69582,ORD12397,Debit Card,20.81,2025-05-19 20:56:03
PAY69583,ORD24492,Debit Card,21.21,2025-05-13 02:56:46
PAY69584,ORD58260,Credit Card,34.41,2024-09-26 19:10:41
PAY69585,ORD22076,UPI,23.52,2024-07-06 22:08:03
PAY69586,ORD11740,Credit Card,49.35,2024-07-12 05:09:13
PAY69587,ORD30794,UPI,7.61,2025-01-05 20:59:54
PAY69588,ORD41812,Net Banking,41.74,2024-11-26 15:27:59
PAY69589,ORD35469,Debit Card,30.78,2025-02-06 16:19:32
PAY69590,ORD49665,Net Banking,17.88,2025-02-18 03:21:35
PAY69591,ORD38288,Cash,35.37,2025-06-10 19:34:33
PAY69592,ORD18001,Debit Card,32.72,2024-09-10 11:10:22
PAY69593,ORD27546,Debit Card,33.94,2024-12-15 21:01:53
PAY69594,ORD33618,Credit Card,8.57,2024-12-23 20:24:20
PAY69595,ORD16559,Credit Card,42.63,2025-02-27 21:37:17
PAY69596,ORD28432,Debit Card,34.68,2025-01-25 20:09:27
PAY69597,ORD37999,Net Banking,11.82,2025-06-28 19:28:25
PAY69598,ORD26654,UPI,7.58,2024-08-09 18:30:48
PAY69599,ORD33687,Cash,37.1,2025-04-07 20:35:52
PAY69600,ORD12470,Credit Card,46.71,2025-03-10 23:51:26
PAY69601,ORD32258,Net Banking,15.26,2025-01-06 13:47:21
PAY69602,ORD31729,Net Banking,17.03,2024-11-02 09:34:11
PAY69603,ORD48423,UPI,29.59,2025-04-04 04:33:21
PAY69604,ORD16170,Net Banking,9.58,2024-07-01 16:15:01
PAY69605,ORD45485,Credit Card,48.25,2024-09-05 18:24:28
PAY69606,ORD56448,Cash,30.31,2025-04-23 18:06:44
PAY69607,ORD21505,Net Banking,15.54,2025-06-09 17:04:51
PAY69608,ORD58956,Debit Card,18.32,2025-01-04 19:00:42
PAY69609,ORD26898,Credit Card,16.95,2024-09-21 21:18:20
PAY69610,ORD33427,Cash,7.76,2024-10-28 19:05:09
PAY69611,ORD54510,Cash,37.99,2024-09-15 16:46:57
PAY69612,ORD47037,Debit Card,33.9,2024-12-28 03:40:39
PAY69613,ORD46863,UPI,41.41,2025-05-30 08:58:38
PAY69614,ORD57888,Net Banking,38.15,2024-11-02 22:49:19
PAY69615,ORD20265,Debit Card,23.67,2024-12-09 17:30:18
PAY69616,ORD52887,Debit Card,28.19,2025-03-07 17:59:49
PAY69617,ORD22108,Net Banking,38.06,2024-11-02 13:46:16
PAY69618,ORD16920,Debit Card,26.35,2024-11-03 16:13:25
PAY69619,ORD44659,UPI,20.61,2024-11-21 07:45:42
PAY69620,ORD45254,Cash,8.66,2024-08-25 15:42:58
PAY69621,ORD42672,Debit Card,25.28,2024-10-10 16:01:15
PAY69622,ORD27270,Credit Card,7.89,2025-02-06 14:15:55
PAY69623,ORD50142,Net Banking,27.59,2024-12-08 22:01:52
PAY69624,ORD47088,Credit Card,43.32,2024-07-01 21:53:28
PAY69625,ORD30482,Cash,28.18,2025-04-05 02:37:03
PAY69626,ORD40989,Credit Card,13.09,2025-02-15 22:33:04
PAY69627,ORD25592,Credit Card,34.5,2024-07-01 10:00:04
PAY69628,ORD51909,UPI,39.17,2024-09-17 11:02:28
PAY69629,ORD32760,Debit Card,44.72,2024-12-20 06:55:46
PAY69630,ORD43926,UPI,10.84,2025-03-08 06:24:55
PAY69631,ORD46994,UPI,32.16,2025-01-22 16:54:29
PAY69632,ORD19276,Net Banking,36.38,2024-10-06 00:13:09
PAY69633,ORD26848,Credit Card,44.48,2025-01-07 13:38:32
PAY69634,ORD57432,UPI,14.6,2025-01-04 11:03:21
PAY69635,ORD54879,Net Banking,45.77,2025-05-04 20:30:23
PAY69636,ORD53005,UPI,10.54,2025-01-19 10:24:12
PAY69637,ORD50651,Net Banking,13.87,2024-09-04 17:17:11
PAY69638,ORD35427,Credit Card,17.61,2024-12-01 04:54:45
PAY69639,ORD38113,Cash,24.58,2024-10-03 22:19:21
PAY69640,ORD57967,Debit Card,45.97,2025-03-14 20:01:17
PAY69641,ORD29187,Credit Card,8.58,2025-02-07 17:25:24
PAY69642,ORD39448,Cash,19.62,2025-06-19 07:20:28
PAY69643,ORD21033,Cash,34.02,2024-09-14 18:45:49
PAY69644,ORD36072,Net Banking,36.76,2025-04-29 23:24:30
PAY69645,ORD48402,UPI,49.33,2025-01-16 06:27:53
PAY69646,ORD46339,Cash,45.99,2025-05-25 16:31:07
PAY69647,ORD36114,Credit Card,37.0,2024-07-08 17:24:00
PAY69648,ORD26819,Credit Card,15.34,2024-10-10 00:18:19
PAY69649,ORD42080,Net Banking,35.67,2024-12-25 07:18:30
PAY69650,ORD11908,Credit Card,37.97,2025-04-08 20:07:12
PAY69651,ORD41434,Cash,13.82,2024-10-24 07:53:03
PAY69652,ORD16208,Cash,39.4,2024-08-03 00:27:51
PAY69653,ORD49130,Debit Card,16.41,2025-06-28 19:08:27
PAY69654,ORD18340,UPI,49.44,2025-03-09 05:53:36
PAY69655,ORD24496,Credit Card,35.91,2025-04-11 13:52:54
PAY69656,ORD44031,UPI,9.97,2024-12-26 07:44:42
PAY69657,ORD33711,Debit Card,5.16,2025-01-25 11:20:39
PAY69658,ORD59325,Cash,6.87,2024-08-03 11:50:03
PAY69659,ORD58913,Credit Card,47.56,2024-10-06 05:09:34
PAY69660,ORD26167,Net Banking,34.7,2024-07-07 15:27:16
PAY69661,ORD47299,Net Banking,12.39,2024-09-07 22:18:39
PAY69662,ORD33640,Net Banking,7.62,2024-12-22 15:50:57
PAY69663,ORD51486,Debit Card,49.21,2024-10-13 18:21:20
PAY69664,ORD42651,Credit Card,8.75,2025-03-14 06:09:38
PAY69665,ORD45588,Net Banking,30.98,2024-08-21 01:41:12
PAY69666,ORD34828,Debit Card,25.52,2025-05-11 11:37:50
PAY69667,ORD11164,Credit Card,26.51,2025-04-24 12:04:14
PAY69668,ORD43654,Net Banking,47.37,2024-12-29 19:45:18
PAY69669,ORD52498,Cash,6.2,2025-04-01 20:22:42
PAY69670,ORD20148,Cash,33.37,2025-04-03 14:55:16
PAY69671,ORD28008,Credit Card,15.05,2024-09-26 03:11:58
PAY69672,ORD21407,Cash,9.76,2025-05-12 22:37:30
PAY69673,ORD19739,Credit Card,23.56,2024-10-03 23:41:22
PAY69674,ORD14876,Debit Card,42.51,2025-06-09 03:03:32
PAY69675,ORD17301,Net Banking,11.13,2024-12-06 21:58:33
PAY69676,ORD24754,Cash,41.7,2024-09-16 21:41:48
PAY69677,ORD35836,Cash,46.83,2024-10-01 00:11:31
PAY69678,ORD36980,Credit Card,41.85,2024-09-11 10:43:07
PAY69679,ORD10419,Debit Card,17.5,2024-12-07 00:25:03
PAY69680,ORD18247,Cash,38.95,2024-07-23 16:13:24
PAY69681,ORD28790,Debit Card,40.83,2024-11-18 10:08:59
PAY69682,ORD42000,UPI,30.59,2024-11-21 18:45:52
PAY69683,ORD35757,Debit Card,11.58,2025-02-10 13:31:03
PAY69684,ORD13527,Net Banking,48.83,2025-06-01 10:00:53
PAY69685,ORD41120,UPI,36.47,2024-08-17 05:41:02
PAY69686,ORD25114,Net Banking,49.91,2025-01-06 21:52:28
PAY69687,ORD23171,Net Banking,39.41,2024-12-14 23:12:40
PAY69688,ORD14112,Debit Card,6.65,2025-03-12 01:22:53
PAY69689,ORD30777,Cash,7.32,2025-02-23 08:21:25
PAY69690,ORD39220,Credit Card,23.01,2024-10-21 08:04:25
PAY69691,ORD42307,UPI,39.82,2025-06-04 18:27:06
PAY69692,ORD12396,Cash,31.25,2025-03-02 10:40:03
PAY69693,ORD52456,Credit Card,30.57,2024-07-02 08:13:55
PAY69694,ORD34594,Credit Card,48.42,2025-04-27 12:04:33
PAY69695,ORD12222,Net Banking,48.48,2025-03-29 21:47:43
PAY69696,ORD13149,Credit Card,27.24,2024-08-09 21:15:37
PAY69697,ORD13442,Credit Card,28.04,2025-03-20 12:03:22
PAY69698,ORD42943,Debit Card,39.87,2025-06-14 14:53:00
PAY69699,ORD31782,Cash,28.07,2025-02-04 04:06:48
PAY69700,ORD22034,Net Banking,36.63,2024-10-09 16:02:36
PAY69701,ORD26963,Credit Card,23.34,2025-01-28 20:43:43
PAY69702,ORD44995,Cash,20.81,2024-08-04 17:12:58
PAY69703,ORD33194,Cash,45.07,2025-05-24 00:07:33
PAY69704,ORD49218,Net Banking,39.22,2024-07-15 21:39:19
PAY69705,ORD30176,Cash,25.96,2025-05-22 19:53:39
PAY69706,ORD12723,Cash,20.3,2024-09-23 14:24:00
PAY69707,ORD17211,Credit Card,42.52,2024-12-24 23:21:09
PAY69708,ORD50554,Cash,46.18,2025-01-14 10:28:25
PAY69709,ORD50248,Cash,21.13,2024-11-23 19:24:06
PAY69710,ORD18158,Credit Card,18.21,2024-08-14 17:50:40
PAY69711,ORD47231,Cash,17.53,2025-06-24 22:35:52
PAY69712,ORD59130,UPI,10.86,2024-08-28 15:22:40
PAY69713,ORD42438,Credit Card,49.29,2024-11-25 03:12:31
PAY69714,ORD47020,Cash,42.26,2024-11-22 14:36:09
PAY69715,ORD38648,Net Banking,8.71,2025-03-22 06:41:42
PAY69716,ORD20734,Cash,46.47,2025-01-14 09:14:25
PAY69717,ORD59268,Cash,17.5,2025-03-01 22:19:11
PAY69718,ORD57024,UPI,48.27,2025-02-07 17:15:03
PAY69719,ORD16123,Cash,48.88,2024-12-26 05:14:38
PAY69720,ORD55002,UPI,15.09,2025-01-17 02:19:09
PAY69721,ORD52123,Cash,7.88,2024-11-26 11:02:30
PAY69722,ORD44349,Net Banking,27.1,2024-07-30 20:33:24
PAY69723,ORD28060,Debit Card,17.0,2024-07-05 13:18:20
PAY69724,ORD17218,UPI,28.81,2025-04-29 11:00:15
PAY69725,ORD14585,UPI,21.61,2024-12-25 17:26:37
PAY69726,ORD22378,Debit Card,17.93,2024-10-22 14:41:33
PAY69727,ORD15925,UPI,46.82,2024-08-27 17:33:15
PAY69728,ORD18807,Net Banking,31.22,2025-01-26 10:27:58
PAY69729,ORD10836,Credit Card,39.88,2025-03-25 23:47:40
PAY69730,ORD45934,Credit Card,42.7,2024-09-09 23:59:00
PAY69731,ORD20413,UPI,38.55,2024-12-28 07:36:43
PAY69732,ORD42988,UPI,10.84,2025-06-04 11:20:54
PAY69733,ORD36007,Credit Card,32.47,2024-10-17 18:20:13
PAY69734,ORD58940,Cash,39.39,2025-04-05 18:09:30
PAY69735,ORD26508,Net Banking,21.5,2025-04-17 08:58:55
PAY69736,ORD39815,Cash,41.48,2025-01-05 09:03:57
PAY69737,ORD30466,Debit Card,44.7,2025-06-03 10:37:14
PAY69738,ORD47660,Credit Card,10.77,2024-12-29 20:19:41
PAY69739,ORD15448,Debit Card,21.08,2025-05-27 15:30:41
PAY69740,ORD26380,Net Banking,45.16,2025-03-23 17:48:00
PAY69741,ORD38050,Net Banking,33.12,2025-05-03 00:45:33
PAY69742,ORD18747,Net Banking,9.79,2024-09-23 01:57:34
PAY69743,ORD18332,Debit Card,48.96,2025-04-23 12:43:57
PAY69744,ORD47514,Credit Card,48.06,2025-01-10 20:59:35
PAY69745,ORD23568,Credit Card,31.59,2025-05-25 06:22:47
PAY69746,ORD27612,Credit Card,17.21,2024-12-26 01:36:55
PAY69747,ORD45341,Cash,14.8,2025-02-07 14:41:07
PAY69748,ORD52453,Net Banking,39.9,2024-09-24 15:09:41
PAY69749,ORD24454,Cash,7.06,2024-09-03 04:51:33
PAY69750,ORD30038,Credit Card,33.21,2024-07-04 04:57:20
PAY69751,ORD36246,Net Banking,33.43,2025-03-25 05:51:58
PAY69752,ORD26652,Credit Card,21.41,2025-05-29 03:24:39
PAY69753,ORD56228,Net Banking,10.69,2024-07-22 08:58:33
PAY69754,ORD39773,Net Banking,31.64,2025-02-19 04:23:42
PAY69755,ORD23772,UPI,6.27,2024-10-09 15:45:38
PAY69756,ORD47492,Debit Card,30.81,2024-11-13 19:01:07
PAY69757,ORD48227,Cash,31.98,2024-11-30 09:00:06
PAY69758,ORD38848,Debit Card,7.98,2024-11-27 15:20:57
PAY69759,ORD35065,Cash,9.42,2024-07-04 06:48:45
PAY69760,ORD27180,UPI,29.42,2025-05-29 23:45:02
PAY69761,ORD12550,Credit Card,45.0,2024-09-24 03:54:09
PAY69762,ORD39343,Cash,40.91,2024-12-22 22:52:36
PAY69763,ORD57532,UPI,34.92,2024-08-14 16:27:56
PAY69764,ORD59555,Credit Card,39.92,2025-03-03 07:01:45
PAY69765,ORD37815,Net Banking,40.75,2024-12-13 04:51:17
PAY69766,ORD52152,UPI,22.89,2024-12-03 10:23:33
PAY69767,ORD13431,Cash,45.02,2024-07-25 04:19:43
PAY69768,ORD44445,Cash,24.23,2025-02-05 19:34:36
PAY69769,ORD41886,UPI,31.05,2025-06-15 13:44:52
PAY69770,ORD33883,UPI,44.43,2024-06-29 14:18:45
PAY69771,ORD55551,Credit Card,15.74,2024-06-30 00:59:12
PAY69772,ORD14604,Cash,42.7,2025-01-24 23:11:40
PAY69773,ORD20068,UPI,42.29,2025-03-28 08:28:10
PAY69774,ORD55564,Net Banking,17.43,2025-02-06 01:59:02
PAY69775,ORD52681,Net Banking,23.68,2024-10-02 16:40:53
PAY69776,ORD29942,Net Banking,26.52,2024-11-26 04:42:20
PAY69777,ORD22348,UPI,9.74,2024-09-17 07:43:30
PAY69778,ORD53462,Credit Card,7.29,2025-03-01 06:18:51
PAY69779,ORD58498,Credit Card,46.8,2024-09-18 16:05:38
PAY69780,ORD39148,Debit Card,36.36,2025-05-05 12:11:29
PAY69781,ORD56402,Debit Card,28.47,2025-01-13 18:50:02
PAY69782,ORD22792,Debit Card,47.77,2025-03-31 06:09:38
PAY69783,ORD54603,Cash,28.58,2025-01-07 02:18:15
PAY69784,ORD30833,Cash,25.67,2025-01-27 11:35:21
PAY69785,ORD56065,Credit Card,33.11,2025-01-04 09:52:12
PAY69786,ORD48428,UPI,46.62,2024-10-12 22:03:28
PAY69787,ORD56992,Net Banking,31.26,2024-09-12 08:57:23
PAY69788,ORD21133,UPI,15.38,2025-02-24 01:24:58
PAY69789,ORD52805,Credit Card,31.18,2025-05-10 11:37:04
PAY69790,ORD25881,Cash,15.22,2025-03-06 00:09:56
PAY69791,ORD25927,Credit Card,21.53,2025-02-05 16:58:23
PAY69792,ORD31458,UPI,6.45,2024-07-27 13:00:28
PAY69793,ORD53140,Debit Card,43.42,2025-06-28 02:13:30
PAY69794,ORD10168,Net Banking,28.82,2025-02-20 22:40:41
PAY69795,ORD14144,Cash,11.0,2025-06-02 13:04:29
PAY69796,ORD41182,Debit Card,31.6,2024-12-28 02:14:56
PAY69797,ORD46749,Cash,35.49,2025-02-26 22:59:50
PAY69798,ORD46566,Cash,33.29,2025-06-27 04:19:53
PAY69799,ORD29940,UPI,8.45,2025-06-29 00:25:47
PAY69800,ORD47397,Credit Card,9.97,2024-10-28 09:42:51
PAY69801,ORD50221,Net Banking,48.24,2025-04-20 05:58:36
PAY69802,ORD58994,Cash,38.94,2025-05-09 18:39:04
PAY69803,ORD38529,UPI,26.91,2025-05-30 14:16:58
PAY69804,ORD47375,Net Banking,45.19,2024-08-20 16:21:31
PAY69805,ORD20677,Credit Card,48.12,2025-06-04 20:18:57
PAY69806,ORD21191,Credit Card,19.81,2025-06-08 19:38:38
PAY69807,ORD53488,Cash,20.2,2024-11-23 02:45:56
PAY69808,ORD18829,Credit Card,17.74,2024-07-24 00:59:31
PAY69809,ORD33163,Cash,44.85,2025-04-24 17:50:39
PAY69810,ORD47750,Net Banking,33.67,2025-05-22 03:14:30
PAY69811,ORD46670,Cash,20.03,2025-05-11 05:06:25
PAY69812,ORD58175,Cash,48.68,2024-09-21 05:34:10
PAY69813,ORD24188,Net Banking,35.79,2024-07-31 01:56:21
PAY69814,ORD57959,Debit Card,6.69,2024-10-23 14:41:02
PAY69815,ORD55012,Debit Card,9.13,2025-04-18 11:32:32
PAY69816,ORD46717,UPI,5.48,2025-02-19 19:29:23
PAY69817,ORD13986,Debit Card,5.64,2024-07-25 03:35:08
PAY69818,ORD29266,Cash,39.55,2025-03-02 20:24:46
PAY69819,ORD48688,UPI,15.62,2024-08-11 21:38:41
PAY69820,ORD55040,Credit Card,40.11,2025-01-22 02:33:37
PAY69821,ORD44145,Cash,12.01,2025-02-17 18:09:47
PAY69822,ORD18177,Debit Card,29.87,2025-01-23 04:14:38
PAY69823,ORD15847,UPI,5.7,2025-02-24 07:05:32
PAY69824,ORD36020,Credit Card,27.16,2024-07-10 19:56:16
PAY69825,ORD32825,Debit Card,20.52,2024-12-29 08:13:34
PAY69826,ORD43572,Debit Card,25.42,2024-12-07 13:06:36
PAY69827,ORD43299,Net Banking,13.63,2025-06-09 06:42:44
PAY69828,ORD14861,Debit Card,14.15,2025-02-16 01:43:26
PAY69829,ORD24913,Debit Card,5.2,2025-01-17 09:29:09
PAY69830,ORD55123,Debit Card,6.94,2024-07-13 17:10:37
PAY69831,ORD16420,UPI,31.51,2024-08-04 15:33:51
PAY69832,ORD27320,Credit Card,39.11,2025-06-02 09:30:39
PAY69833,ORD52557,Credit Card,9.73,2025-03-24 10:22:30
PAY69834,ORD22596,Debit Card,45.19,2024-08-21 07:02:11
PAY69835,ORD46086,Debit Card,47.63,2024-07-08 08:20:53
PAY69836,ORD36085,UPI,37.37,2025-03-05 16:58:47
PAY69837,ORD40391,UPI,46.27,2025-05-08 07:28:33
PAY69838,ORD38864,Credit Card,19.9,2025-03-11 22:02:47
PAY69839,ORD10021,Net Banking,13.52,2025-06-28 10:27:17
PAY69840,ORD28441,Cash,15.56,2025-02-23 04:34:16
PAY69841,ORD51775,UPI,28.33,2024-10-08 05:47:14
PAY69842,ORD14663,UPI,16.14,2024-08-09 02:42:34
PAY69843,ORD23713,Credit Card,29.78,2025-03-15 17:03:13
PAY69844,ORD21212,Net Banking,33.56,2024-07-15 12:40:45
PAY69845,ORD48588,Credit Card,12.5,2025-03-29 05:48:56
PAY69846,ORD34341,Net Banking,37.65,2024-08-22 02:20:54
PAY69847,ORD32350,Credit Card,11.75,2024-12-14 03:54:38
PAY69848,ORD34406,Credit Card,18.47,2025-06-24 23:15:19
PAY69849,ORD12319,UPI,48.3,2024-09-08 18:26:48
PAY69850,ORD48340,Credit Card,27.38,2025-05-25 14:18:28
PAY69851,ORD35202,Credit Card,36.8,2025-03-20 15:41:02
PAY69852,ORD43924,UPI,21.43,2024-12-30 14:56:16
PAY69853,ORD45827,Credit Card,9.63,2024-12-09 22:15:27
PAY69854,ORD11392,UPI,15.35,2025-04-11 12:06:30
PAY69855,ORD55665,UPI,33.31,2025-02-03 05:54:53
PAY69856,ORD18938,Net Banking,20.6,2025-06-16 14:22:03
PAY69857,ORD18685,Debit Card,46.34,2025-04-10 22:22:28
PAY69858,ORD29501,Net Banking,12.18,2024-10-21 13:09:23
PAY69859,ORD41207,Cash,29.17,2025-03-28 13:14:11
PAY69860,ORD48768,Credit Card,11.26,2025-02-25 11:38:01
PAY69861,ORD59941,Credit Card,19.85,2025-04-11 00:55:44
PAY69862,ORD54468,UPI,7.22,2024-07-26 05:24:36
PAY69863,ORD28951,UPI,13.87,2025-02-19 00:14:24
PAY69864,ORD59733,Cash,30.5,2025-03-03 12:44:08
PAY69865,ORD47474,Credit Card,22.4,2025-05-06 11:35:56
PAY69866,ORD45029,UPI,31.73,2024-12-15 05:05:34
PAY69867,ORD27122,UPI,38.6,2025-01-22 01:43:39
PAY69868,ORD35813,Cash,31.52,2025-01-26 05:47:52
PAY69869,ORD45482,Credit Card,12.78,2025-02-21 10:33:43
PAY69870,ORD18464,Net Banking,32.81,2024-10-04 08:21:36
PAY69871,ORD35131,Cash,35.07,2024-09-21 12:55:38
PAY69872,ORD17485,Credit Card,5.3,2024-07-30 17:16:22
PAY69873,ORD18556,Credit Card,18.11,2024-07-02 15:06:12
PAY69874,ORD31976,Credit Card,11.58,2024-10-21 10:12:37
PAY69875,ORD38894,Net Banking,49.91,2024-10-28 01:51:46
PAY69876,ORD33670,Debit Card,32.67,2024-08-08 21:09:50
PAY69877,ORD58478,Cash,5.76,2024-09-25 00:21:22
PAY69878,ORD22307,Credit Card,26.55,2024-07-24 21:21:30
PAY69879,ORD48255,Cash,41.64,2025-01-12 08:57:56
PAY69880,ORD38034,Credit Card,15.69,2024-08-06 16:03:32
PAY69881,ORD27189,Cash,43.32,2025-04-27 01:33:11
PAY69882,ORD19922,UPI,32.92,2025-04-08 04:02:53
PAY69883,ORD58319,UPI,20.23,2025-01-15 04:30:51
PAY69884,ORD48771,Cash,35.3,2025-05-29 06:31:43
PAY69885,ORD40921,Net Banking,17.9,2024-08-29 01:03:18
PAY69886,ORD48772,Debit Card,34.91,2025-06-22 16:02:23
PAY69887,ORD41204,Net Banking,13.11,2025-03-08 05:10:44
PAY69888,ORD26517,Cash,29.6,2024-11-04 19:59:06
PAY69889,ORD23606,Debit Card,19.39,2024-10-12 03:06:27
PAY69890,ORD42508,Cash,29.83,2025-05-15 23:03:04
PAY69891,ORD39889,Debit Card,37.09,2025-01-30 05:58:08
PAY69892,ORD37611,UPI,20.64,2025-05-06 14:02:10
PAY69893,ORD41538,Credit Card,10.77,2025-02-17 20:45:53
PAY69894,ORD41852,Cash,17.89,2024-07-07 11:52:26
PAY69895,ORD29368,UPI,30.04,2024-07-20 01:00:28
PAY69896,ORD28217,UPI,24.26,2024-08-01 23:23:10
PAY69897,ORD11486,Debit Card,32.21,2025-01-23 01:03:18
PAY69898,ORD44232,Debit Card,30.21,2025-01-24 20:22:02
PAY69899,ORD36671,Debit Card,29.68,2025-03-22 14:06:48
PAY69900,ORD49987,Cash,49.76,2024-10-16 22:28:01
PAY69901,ORD56029,Net Banking,45.81,2025-06-06 16:11:24
PAY69902,ORD42333,UPI,27.32,2024-10-29 15:38:46
PAY69903,ORD17169,Credit Card,45.54,2024-08-29 06:47:27
PAY69904,ORD44725,Net Banking,48.26,2025-04-15 15:47:19
PAY69905,ORD11537,Cash,6.62,2024-11-12 11:00:00
PAY69906,ORD34244,Credit Card,33.49,2024-10-23 00:47:50
PAY69907,ORD49989,Debit Card,27.34,2025-01-08 15:24:19
PAY69908,ORD18148,Net Banking,32.32,2024-09-30 02:35:53
PAY69909,ORD17749,Cash,8.89,2024-12-09 13:37:10
PAY69910,ORD42981,Net Banking,28.5,2024-09-12 05:29:06
PAY69911,ORD22748,UPI,27.51,2025-02-03 03:37:21
PAY69912,ORD38724,Debit Card,43.96,2024-11-17 18:41:49
PAY69913,ORD21875,Credit Card,43.47,2024-09-28 18:13:49
PAY69914,ORD33506,Net Banking,40.04,2024-08-18 20:49:23
PAY69915,ORD22777,Debit Card,33.52,2025-02-15 14:41:46
PAY69916,ORD39729,Cash,36.16,2024-09-28 01:52:18
PAY69917,ORD13318,Credit Card,19.8,2025-05-08 04:11:27
PAY69918,ORD31117,UPI,47.58,2025-03-13 19:33:25
PAY69919,ORD50360,Debit Card,49.98,2025-02-03 15:35:44
PAY69920,ORD10938,Cash,16.66,2025-05-18 13:44:01
